sample,ABCB1,ABI1,ABL1,ABL2,ACKR3,ACSL3,ACVR1,ACVR2A,AFDN,AFF1,AFF3,AFF4,AJUBA,AKT1,AKT2,AKT3,ALB,ALK,AMER1,APC,APOBEC3B,AR,ARAF,ARHGAP26,ARHGAP35,ARHGAP5,ARHGEF10,ARHGEF10L,ARHGEF12,ARID1A,ARID1B,ARID2,ARNT,ASPSCR1,ASXL1,ASXL2,ATF1,ATF7IP,ATG7,ATIC,ATM,ATP1A1,ATP2B3,ATR,ATRX,AXIN1,AXIN2,B2M,BAP1,BARD1,BAX,BCL10,BCL11A,BCL11B,BCL2,BCL2L12,BCL3,BCL6,BCL7A,BCL9,BCL9L,BCLAF1,BCOR,BCORL1,BCR,BIRC3,BIRC6,BLM,BMPR1A,BMPR2,BRAF,BRCA1,BRCA2,BRD3,BRD4,BRD7,BRIP1,BTG1,BTK,BUB1B,CACNA1D,CALR,CAMTA1,CANT1,CARD11,CARS1,CASP8,CASZ1,CBFA2T3,CBFB,CBL,CBLB,CBLC,CCDC6,CCNB1IP1,CCND1,CCND2,CCND3,CCNE1,CCR7,CD274,CD58,CD74,CD79A,CD79B,CDC73,CDH1,CDH10,CDH11,CDK12,CDK4,CDK6,CDKN1A,CDKN1B,CDKN2A,CDKN2C,CDX2,CEBPA,CEP43,CHCHD7,CHD2,CHD4,CHEK2,CIC,CIITA,CLIP1,CLTC,CLTCL1,CMTR2,CNBP,CNOT3,CNTRL,COL1A1,COL2A1,CPEB3,CR1,CREB1,CREB3L1,CREB3L2,CREBBP,CRLF2,CRNKL1,CRTC1,CRTC3,CSF3R,CTCF,CTNNB1,CUL3,CUX1,CXCR4,CYLD,CYP2C8,CYSLTR2,DAXX,DAZAP1,DCAF12L2,DCC,DCSTAMP,DCTN1,DDB2,DDIT3,DDR2,DDX10,DDX3X,DDX5,DDX6,DEK,DGCR8,DHX9,DICER1,DIS3,DNAJB1,DNM2,DNMT3A,DOT1L,DROSHA,DTX1,DUSP16,EBF1,EFTUD2,EGFR,EGR2,EHD2,EIF1AX,EIF3E,EIF4A2,ELF3,ELF4,ELK4,ELL,ELN,EML4,ENPEP,EP300,EPAS1,EPHA2,EPHA3,EPHA7,EPS15,ERBB2,ERBB3,ERBB4,ERC1,ERCC2,ERCC3,ERCC4,ERCC5,ERG,ESR1,ESRRA,ETNK1,ETV1,ETV4,ETV5,ETV6,EWSR1,EXT1,EXT2,EZH2,EZR,FAM135B,FAM174B,FANCA,FANCC,FANCD2,FANCE,FANCF,FANCG,FAS,FAT1,FAT2,FAT3,FAT4,FBLN1,FBN2,FBXO11,FBXW7,FCGR2B,FCRL4,FES,FEV,FGD5,FGFR1,FGFR2,FGFR3,FGFR4,FH,FHIT,FIP1L1,FLCN,FLI1,FLT3,FLT4,FN1,FOXA1,FOXA2,FOXL2,FOXO1,FOXO3,FOXO4,FOXP1,FSTL3,FUBP1,FUS,GAS7,GATA1,GATA2,GATA3,GLI1,GMPS,GNA11,GNA13,GNAI2,GNAQ,GNAS,GOLGA5,GOPC,GPC3,GPHN,GRIN2A,GTF2I,H3-3A,H3-3B,H3C2,H4C9,HERC2,HERPUD1,HEY1,HGF,HIF1A,HIP1,HLA-A,HLA-B,HLF,HMGA1,HMGA2,HNF1A,HNRNPA2B1,HOOK3,HOXA11,HOXA9,HOXC11,HOXC13,HOXD11,HOXD13,HRAS,HSP90AA1,HSP90AB1,HSPG2,HTRA2,ID3,IDH1,IDH2,IFNAR1,IFNGR1,IKBKB,IKZF1,IKZF3,IL2,IL21R,IL6ST,IL7R,ING1,INO80,IRAK1,IRF1,IRF4,IRS4,ITK,JAK1,JAK2,JAK3,JUN,KAT6A,KAT6B,KCNJ5,KDM3B,KDM5A,KDM5C,KDM6A,KDR,KDSR,KEAP1,KEL,KIF5B,KIFC1,KIT,KLF4,KLF5,KLF6,KLHL36,KLHL6,KLK2,KMT2A,KMT2B,KMT2C,KMT2D,KNL1,KRAS,KTN1,LASP1,LATS1,LATS2,LCK,LDB1,LEF1,LIFR,LMNA,LMO1,LMO2,LOX,LPAR4,LPP,LRIG3,LRP1B,LTB,LYL1,LZTR1,MAF,MAFB,MALT1,MAML2,MAP2,MAP2K1,MAP2K2,MAP2K4,MAP2K7,MAP3K1,MAP3K13,MAPK1,MARK2,MAX,MB21D2,MCM3AP,MDM2,MDM4,MECOM,MED12,MEF2B,MEN1,MET,MGA,MITF,MLF1,MLH1,MLLT1,MLLT10,MLLT3,MLLT6,MN1,MPL,MRTFA,MSH2,MSH6,MSI2,MSN,MTOR,MUC1,MUTYH,MYB,MYC,MYCL,MYCN,MYD88,MYH11,MYH9,MYO5A,MYOD1,NAB2,NBEA,NBN,NCOA1,NCOA2,NCOA4,NCOR1,NCOR2,NDRG1,NEFH,NF1,NF2,NFATC2,NFE2L2,NFIB,NFKB2,NFKBIA,NFKBIE,NIN,NIPBL,NKTR,NKX2-1,NONO,NOTCH1,NOTCH2,NPEPPS,NPM1,NPRL2,NR4A3,NRAS,NRG1,NRK,NRP1,NSD1,NSD2,NSD3,NT5C2,NT5C3A,NTRK1,NTRK3,NUMA1,NUP214,NUP98,NUTM1,NXF1,OLIG2,P2RY8,PABPC1,PAFAH1B2,PAK2,PALB2,PARP4,PATZ1,PAX3,PAX5,PAX7,PAX8,PBRM1,PBX1,PCBP1,PCDH17,PCM1,PCMTD1,PDCD1LG2,PDE4DIP,PDGFB,PDGFRA,PDGFRB,PDPR,PEG3,PER1,PHF6,PHOX2B,PICALM,PIK3CA,PIK3CB,PIK3R1,PIM1,PLAG1,PLCB4,PLCG1,PML,PMS2,POLD1,POLE,POLQ,POT1,POU2AF1,POU2F2,POU5F1,PPARG,PPFIBP1,PPM1D,PPP2R1A,PPP3CA,PPP6C,PPT2,PRCC,PRDM1,PRDM16,PRDM2,PREX2,PRF1,PRKACA,PRKAR1A,PRKCB,PRKCD,PRKD2,PRR14,PRRX1,PSIP1,PTCH1,PTEN,PTK6,PTMA,PTPN11,PTPN13,PTPN14,PTPN6,PTPRB,PTPRC,PTPRD,PTPRK,PTPRT,QKI,RABEP1,RAC1,RAD21,RAD51B,RAF1,RALGDS,RANBP2,RAP1GDS1,RARA,RASA1,RASA2,RB1,RBFOX1,RBFOX2,RBM10,RBM15,RBM38,RBM39,RECQL4,REL,RELA,RET,RGL3,RGS7,RHOA,RHOH,RHPN2,RIPK1,RMI2,RNF213,RNF43,RNF6,ROS1,RPL10,RPL22,RPL5,RPN1,RPS3A,RPS6KA3,RRAGC,RRAS2,RSPH10B2,RSPO2,RSPO3,RUNX1,RUNX1T1,RXRA,SALL4,SATB1,SBDS,SDC4,SDHA,SDHAF2,SDHB,SDHC,SDHD,SEPTIN9,SET,SETBP1,SETD2,SETDB1,SF3B1,SFMBT2,SFPQ,SFRP4,SGK1,SH2B3,SH3GL1,SIN3A,SIRPA,SIX1,SLC34A2,SLC45A3,SMAD2,SMAD3,SMAD4,SMARCA1,SMARCA4,SMARCB1,SMARCD1,SMARCE1,SMC1A,SMO,SND1,SOCS1,SOHLH2,SOS1,SOX17,SOX2,SOX21,SOX9,SP140,SPEN,SPOP,SRC,SRGAP3,SRSF2,SRSF3,SS18,SS18L1,SSX1,STAG2,STAT3,STAT5B,STAT6,STIL,STK11,STRN,SUFU,SUSD2,SUZ12,SYK,TAF15,TAL1,TAL2,TBL1XR1,TBX3,TCEA1,TCF12,TCF3,TCF4,TCF7L2,TCIRG1,TCL1A,TEC,TENT5C,TERT,TET1,TET2,TFAP4,TFE3,TFEB,TFG,TGFBR2,TGIF1,TLL1,TLX1,TLX3,TMEM127,TMPRSS2,TNC,TNFAIP3,TNFRSF14,TNFRSF17,TOP1,TOP2A,TP53,TP63,TPM3,TPM4,TPR,TRAF3,TRAF7,TRIM24,TRIM27,TRIM33,TRIP11,TRRAP,TSC1,TSC2,TSHR,U2AF2,UBE2A,UBE2D2,UBR5,UGT2B17,USP44,USP6,USP8,USP9X,VAV1,VHL,WAS,WDCP,WDR45,WIF1,WNK2,WNK4,WRN,WT1,WWTR1,XPA,XPC,XPO1,YWHAE,ZBTB16,ZBTB20,ZBTB7B,ZCRB1,ZEB1,ZFHX3,ZFP36L1,ZFX,ZMYM2,ZNF148,ZNF165,ZNF208,ZNF331,ZNF384,ZNF429,ZNF521,ZNF626,ZNF680,ZNF780A,ZNF93,ZNRF3,ZRSR2,ZXDB
OMC-1,-1.0,-0.6275619186563698,0.4472135954999579,-0.7924058156930612,-0.4082482904638628,-0.3244428422615249,-1.0,-0.8660254037844383,-0.4975185951049947,-0.324442842261525,-1.0206207261596576,-1.0169503597462533,0.4082482904638628,-0.19824558013652704,-1.3416407864998743,-0.8980265101338747,-0.324442842261525,-0.8980265101338747,-1.0169503597462533,-0.836314513396676,-0.08944271909999182,-1.0169503597462533,-0.632455532033676,-1.1547005383792517,-1.539600717839002,0.0,-0.24913643956122006,-0.8980265101338747,-0.1924500897298752,-0.6963106238227914,-0.4975185951049947,-0.9176629354822472,-0.9135002783911396,-1.1547005383792517,-0.4053396141999404,-1.8355998342755309,-1.0206207261596576,-0.6861611477069858,-1.2238975901615787,-0.3244428422615249,-0.3425943549137659,-1.9148542155126762,-0.9135002783911396,-0.921442675250927,-1.2126781251816647,-0.6831300510639732,-1.1627553482998905,-0.6933752452815366,-1.2126781251816652,-0.3244428422615249,-1.2126781251816652,-0.6882472016116848,-1.0206207261596576,-0.19824558013652704,0.10153461651336186,-1.539600717839002,-1.539600717839002,-1.658596815451668,-1.0289915108550531,-0.8980265101338747,-0.1924500897298752,-0.5360562674188974,-0.632455532033676,-1.0169503597462533,-0.5941748418786902,-0.4427263814545466,-0.8980265101338747,-0.8090398349558905,-0.4850712500726657,-0.4402254531628119,-0.721096927138858,-0.7453559924999301,-0.2236067977499789,0.4472135954999579,-0.4975185951049946,-1.0206207261596576,-1.1627553482998905,-0.89553347118899,-1.4084056792618553,-0.836314513396676,-1.2126781251816652,-0.4975185951049946,-0.7844645405527363,-1.0169503597462533,0.6214148732061046,-1.516365080488482,-0.5883484054145518,-0.7924058156930612,-1.0375716957991121,-0.8372183582789215,-0.1924500897298752,0.19824558013652704,-1.539600717839002,-0.7977240352174657,0.4082482904638628,-0.2901294265928298,-0.7223151185146153,-0.6616931598844269,-0.9370425713316365,-0.9370425713316365,-0.6783234474692019,-1.9148542155126762,-1.0169503597462533,-1.0801234497346435,-1.1627553482998905,-0.7924058156930612,-0.8781140799175228,-0.9631146767446425,-0.9370425713316365,-1.1627553482998905,-0.9176629354822474,-0.8660254037844387,-0.632455532033676,-0.6861611477069858,-0.552344770738994,-0.6509445549041195,-0.12038585308576956,-1.050987708490776,-0.4975185951049947,-0.7182781960208598,-0.6861611477069858,-0.6861611477069858,-0.5883484054145518,-1.3416407864998743,-0.8980265101338747,-1.0289915108550531,-1.0289915108550531,-1.1659976680069957,-1.1547005383792517,-0.8090398349558904,-1.539600717839002,-1.7564127748607536,-1.0289915108550531,-0.89553347118899,-0.6324555320336754,-0.9135002783911396,-0.39904344223381116,-0.7758801774444579,-0.7110668069013981,-0.585205735980653,-0.5834599659915783,-0.8660254037844387,-0.31799936400190815,-0.8090398349558905,-0.7844645405527363,-0.8372183582789215,-1.2126781251816652,-0.3244428422615249,-0.7985836518841364,-0.8660254037844383,-1.0206207261596576,-0.7453559924999301,0.0,-0.632455532033676,-1.3228756555322954,-1.0169503597462533,0.0,-0.917662935482247,-1.0169503597462533,-0.6861611477069859,-0.9176629354822474,-1.0169503597462533,-0.3425943549137659,-0.632455532033676,-1.1627553482998905,-0.1924500897298752,-0.836314513396676,-1.1659976680069957,-0.7924058156930612,-0.12038585308576916,-0.5487396847647231,-0.4975185951049946,-0.5852057359806528,-1.8355998342755309,-1.3228756555322954,-0.9631146767446425,-0.7924058156930612,-0.6861611477069858,-1.0169503597462533,-0.7453559924999301,-0.904368474390947,-0.7269004605005986,-1.2126781251816652,-0.6616931598844269,-1.1149412193707497,-1.8708286933869707,-1.028991510855053,-1.0169503597462533,-0.9135002783911396,-0.31799936400190815,-0.9605713832270946,-0.5091750772173156,-0.15617376188860646,-0.13483997249264834,-1.0206207261596576,-0.6324555320336761,-1.2493900951088484,-0.688247201611685,-0.6509445549041195,-1.1627553482998905,-1.053370324765175,-0.39904344223381116,-0.8444407432001201,-1.539600717839002,-0.7977240352174657,-0.8980265101338747,-0.5091750772173156,-0.6831300510639732,-0.688247201611685,-0.19824558013652704,-0.74535599249993,0.30391461313808854,-0.7453559924999301,-1.6464638998453551,-0.6861611477069858,-0.5883484054145518,-0.8997182974844006,-0.7758801774444579,-0.6933752452815364,-0.4975185951049947,-1.0539303728279354,-0.6861611477069858,-0.9354143466934853,-1.016001016001524,-1.2238975901615787,-0.632455532033676,-0.6069769786668839,-0.7255892438417317,-0.6324555320336754,-0.31799936400190815,-1.0169503597462533,-0.9354143466934853,-0.15617376188860646,-0.5222329678670933,-1.0289915108550531,-1.0206207261596576,0.0,-1.0169503597462533,-0.8980265101338747,-0.8090398349558905,-0.3244428422615249,-1.2238975901615787,-0.31799936400190815,-0.6324555320336755,0.27735009811261446,-1.9007148031742636,-0.8980265101338747,-1.2126781251816652,-0.31799936400190815,-1.1659976680069957,-0.1924500897298752,-0.12038585308576956,-1.9007148031742636,-0.3244428422615249,0.0,-0.8660254037844387,-0.921442675250927,-0.2236067977499789,-0.5883484054145518,-1.0169503597462533,-1.3228756555322954,-1.3228756555322954,-0.6882472016116848,-0.5883484054145518,-0.6069769786668839,-0.8980265101338747,-0.8090398349558904,-0.40938639038573926,-0.9176629354822474,-0.9354143466934853,-1.3228756555322954,-1.1627553482998905,-1.2126781251816652,-0.8992288030258968,-0.6092076990801715,-0.12038585308576916,-0.632455532033676,-1.0169503597462533,-0.19824558013652704,-0.8980265101338747,-0.8608411629341066,-1.050987708490776,-1.0169503597462533,-0.7453559924999301,-0.7924058156930612,-0.7620007620011432,-0.9370425713316365,-0.8980265101338747,-0.8660254037844387,-0.19824558013652704,-0.8616612191737445,-0.7924058156930612,-0.7924058156930612,-1.0289915108550531,-0.632455532033676,-1.154700538379252,-1.0289915108550531,0.4475559636990703,-0.4850712500726656,0.4475559636990703,0.4475559636990703,-1.0206207261596576,-1.0206207261596576,-1.154700538379252,-1.154700538379252,-1.5716505559714826,-0.19824558013652704,-0.6616931598844269,-0.89553347118899,-1.0169503597462533,-0.89553347118899,-0.39904344223381116,-0.8090398349558905,-0.5883484054145518,-0.5360562674188974,-0.4850712500726656,-1.1015728080439142,-1.1627553482998905,-0.15617376188860646,-0.4975185951049947,-0.7924058156930612,-0.9631146767446425,-0.5091750772173156,-0.836314513396676,0.17149858514250876,-1.0169503597462533,-0.836314513396676,-1.341640786499874,-1.0169503597462533,-0.6509445549041195,-0.6783234474692019,-0.31799936400190815,-0.6509445549041195,-0.4850712500726656,-0.7269004605005986,-0.1924500897298752,-1.0169503597462533,-0.8444407432001201,-0.8980265101338747,-0.632455532033676,-0.31799936400190815,0.10153461651336186,-0.5852057359806528,-0.721096927138858,-0.6035566277117322,-0.632455532033676,-0.31799936400190815,-1.0,-0.5487396847647231,-0.20476818226514362,-1.0375716957991121,-1.6464638998453551,-1.539600717839002,-0.1924500897298752,-1.3228756555322954,-0.7758801774444579,-0.89553347118899,-0.836314513396676,-0.6616931598844269,-0.19900743804199775,-1.1627553482998905,-0.688247201611685,-0.12038585308576956,-0.7844645405527363,-0.7453559924999301,-0.15617376188860646,-0.9631146767446425,-0.8980265101338747,-0.6069769786668839,-0.6509445549041194,-1.0289915108550531,-1.2126781251816647,-1.658596815451668,-0.9176629354822474,-0.8660254037844383,-0.7924058156930612,-0.4975185951049946,-1.1659976680069957,-1.3228756555322954,-0.381385035698237,0.0,-0.8444407432001201,-0.39904344223381116,-1.1627553482998902,-0.1015346165133622,-0.3425943549137659,-0.24913643956122006,-0.7924058156930612,-1.6464638998453551,-1.1659976680069957,-0.19824558013652704,-0.19824558013652704,-1.658596815451668,0.6069769786668839,-1.0,-0.9135002783911396,-0.9649012813540152,-1.0169503597462533,-0.44022545316281203,-0.19824558013652704,-0.9662823901213161,-0.836314513396676,-1.3228756555322954,-0.9354143466934853,-1.2493900951088484,-0.24913643956122006,-0.6275619186563698,-0.74535599249993,-1.1627553482998905,-0.6963106238227916,-0.7844645405527363,-0.5222329678670933,-1.0206207261596576,-1.0206207261596576,-1.0289915108550531,-1.0169503597462533,-0.7924058156930612,-0.8980265101338747,-0.7844645405527363,-0.5360562674188974,-1.3339459376998315,-0.7844645405527363,-1.9148542155126762,-1.2493900951088484,-0.6831300510639732,-0.4850712500726657,-0.8660254037844387,-0.6069769786668839,-1.053370324765175,-0.2236067977499789,-0.8763093567554792,-1.9148542155126762,-1.0169503597462533,-0.7844645405527363,-0.7924058156930612,-0.9176629354822474,-1.2104198771788934,-0.5883484054145518,-1.0169503597462533,-0.5883484054145518,-0.5157106231293969,-1.154700538379252,-0.6783234474692019,-0.7453559924999301,0.0,-0.6616931598844269,-0.19900743804199775,-0.9631146767446425,-1.2126781251816652,0.0,-1.0169503597462533,0.4472135954999579,-1.0153823509005218,-0.836314513396676,-1.946657053569151,-1.2126781251816652,-1.016001016001524,-2.0493901531919194,-0.1015346165133622,-1.341640786499874,-0.6035566277117322,-1.9007148031742636,0.27735009811261446,-0.31799936400190815,-0.7453559924999301,0.4475559636990703,-0.8980265101338747,-0.8992288030258968,-0.16957002568326654,0.4472135954999579,-1.516365080488482,-0.836314513396676,0.1015346165133622,-0.5883484054145518,-0.5834599659915783,-0.917662935482247,-0.1924500897298752,-1.658596815451668,-0.6831300510639732,-0.12038585308576956,-0.4975185951049946,-0.3244428422615249,-0.7255892438417317,-0.8980265101338747,-1.0206207261596576,-1.2126781251816652,-1.0169503597462533,-1.0206207261596576,-0.14433756729740638,-0.24913643956122006,-0.7182781960208598,-0.6783234474692019,-0.8980265101338747,-0.4975185951049946,-0.31799936400190815,-1.0169503597462533,-0.8781140799175228,-1.8371173070873834,-0.6069769786668839,-1.0169503597462533,0.0,-0.8288763490822855,-1.6941980897272597,-0.921442675250927,-0.7182781960208598,-0.632455532033676,-0.7182781960208598,-0.8660254037844387,-0.4450213587907338,-0.9662823901213159,-0.192592812682063,-1.539600717839002,-0.9176629354822474,-0.8090398349558904,-0.9000900300737507,-0.3425943549137659,-1.0801234497346435,-0.7924058156930612,-1.2238975901615787,-0.6616931598844269,-1.1627553482998905,-1.539600717839002,-0.15617376188860646,-1.1078234188139944,-0.7924058156930612,-0.8980265101338747,-0.6831300510639732,-0.7844645405527363,-0.7924058156930612,-0.8111071056538128,-0.7269004605005986,-0.4975185951049946,-1.0289915108550531,-0.6831300510639732,-1.2126781251816652,-1.539600717839002,-0.4975185951049947,-1.0169503597462533,-0.6783234474692019,-1.016001016001524,-0.3841106397986881,-0.645975193499939,-0.4082482904638628,-0.7924058156930612,-0.324442842261525,-1.050987708490776,-0.6861611477069858,-1.0,-1.028991510855053,-0.6783234474692019,-0.632455532033676,-0.4450213587907338,-0.4975185951049947,-0.39904344223381116,-0.192592812682063,-0.8997182974844006,-0.19824558013652704,-1.2238975901615787,0.4472135954999579,-1.0206207261596576,-0.324442842261525,-1.1627553482998905,-0.7182781960208598,-0.921442675250927,0.0,-0.6831300510639732,-0.4850712500726657,-0.632455532033676,-2.1572774865200244,-0.6092076990801715,-0.344447481913586,-1.1043152607484652,-1.0206207261596576,-0.19824558013652704,-0.705902939334675,-0.5852057359806528,-0.8980265101338747,-1.2126781251816652,0.0,-1.050987708490776,-0.836314513396676,-0.8980265101338747,-1.0169503597462533,-1.0289915108550531,-0.12038585308576956,-0.632455532033676,0.17149858514250876,-0.7844645405527363,-0.7977240352174657,-0.8090398349558904,-0.15617376188860646,-0.6616931598844269,-0.7844645405527363,-0.6069769786668839,0.9032532795981966,-1.1149412193707497,-0.632455532033676,-0.44022545316281203,-0.8763093567554792,0.4472135954999579,-0.552074174551345,-1.2238975901615787,-1.0228906109403182,-0.5157106231293969,-0.9631146767446425,0.1015346165133622,-0.8980265101338747,-0.8980265101338747,-0.27735009811261474,-1.0169503597462533,0.512147519731584,0.12038585308576916,-1.2126781251816652,-0.9135002783911396,-0.89553347118899,-0.40938639038573926,-0.7844645405527363,0.17783647162197969,-0.5360562674188974,-0.7924058156930612,-0.1015346165133622,-0.9662823901213159,-0.836314513396676,-0.19824558013652704,0.0,-0.9135002783911396,0.0,-1.1627553482998902,0.0,-1.0169503597462533,-0.5852057359806528,-0.5941748418786902,-1.0206207261596576,-0.9370425713316365,-0.8980265101338747,-0.8746101711046089,-0.8746101711046089,-0.8980265101338747,-0.2236067977499789,-0.7844645405527363,-0.7182781960208598,-1.8708286933869707,-0.5091750772173156,-0.8980265101338747,-0.27735009811261474,-0.6324555320336761,-1.0289915108550531,-0.344447481913586,-1.2238975901615787,-1.0169503597462533,-0.632455532033676,-0.12038585308576953,-0.645975193499939,-0.8980265101338747,-1.3199500146737047,-0.7453559924999301,-0.7453559924999301,-1.053370324765175,-0.7844645405527363,-0.4417261042993861,-0.7844645405527363,-0.7453559924999301,-1.0206207261596576,-1.0169503597462533,-0.8819171036881969,-1.0169503597462533,-0.7844645405527363,-1.0,-1.5558454010083367,-0.8980265101338747,-0.7182781960208598,-1.050987708490776,-1.3228756555322954,0.0,-0.6882472016116848,-0.3464101615137753,-0.19824558013652704,0.156173761888606,-1.9148542155126762,-0.9631146767446425,-0.7269004605005986,-0.15617376188860646,-0.6831300510639732,-0.8980265101338747,-0.6616931598844269,0.7977240352174657,-0.7985836518841365,0.17149858514250874,-0.31799936400190815,-0.7453559924999301,-1.946657053569151,-1.0169503597462533,-0.6831300510639732,-1.933726870810597,-0.5956833971812705,-0.7844645405527363,-0.8980265101338747,-0.4450213587907338,-1.1627553482998905,-0.5222329678670932,-1.658596815451668,-0.7924058156930612,-0.512147519731584,-0.7924058156930612,-0.19824558013652704,-0.5883484054145518,-0.7110668069013981,-0.7924058156930612,-2.0493901531919194,-0.12038585308576916,-0.8660254037844387,0.4472135954999579,-0.5883484054145518,-0.19824558013652704,-1.8371173070873834,-1.3199500146737047,-1.0169503597462533,-0.917662935482247,-1.2241664794484037,-0.89553347118899,-0.39904344223381116,-0.8660254037844387,-0.632455532033676,-0.24913643956122006,-1.2238975901615787,-0.8980265101338747,-1.9148542155126762,-0.8980265101338747,-1.154700538379252,-1.016001016001524,-0.7453559924999301,-0.1015346165133622,-0.6509445549041194,-0.9630868246861536,-1.016001016001524,-1.2238975901615787,-1.0206207261596576,-0.5222329678670932,-0.27735009811261474,-0.8090398349558904,-0.8980265101338747,-0.9176629354822472,-0.6035566277117322,-1.1547005383792517,-0.19824558013652704,-0.6616931598844269,-0.12038585308576956,-0.8090398349558904,-0.7924058156930612,-0.4743416490252567,-1.539600717839002,-0.6861611477069858,-0.4743416490252567,-0.12038585308576953,-0.4743416490252567,-1.0228906109403182,-1.3416407864998743,-0.44022545316281203,-0.5883484054145518,-0.5834599659915783,-0.8980265101338747
